date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others,unknown
2021-10-23,30574,438,0,4350,45403706,736284,0,3720412,3,0,0,0,0,0,0,0,0,0,0,30443,0,0,3,0,0,0,3,0,0,0,122,122,0
2021-10-24,17406,153,0,4767,45421112,736437,0,3725180,2,0,0,0,0,0,0,0,0,0,0,17331,0,0,2,0,0,0,2,0,0,0,70,70,0
2021-10-25,104239,1416,0,12743,45525642,737853,34985,3737922,10,0,0,0,0,0,0,0,0,0,0,103791,0,0,10,0,0,0,10,0,0,0,417,417,0
2021-10-26,87416,1728,0,10720,45613058,739581,34985,3748643,9,0,0,0,0,0,0,0,0,0,0,87040,0,0,9,0,0,0,9,0,0,0,350,350,0
2021-10-27,94903,2019,0,10776,45707961,741600,34985,3759419,9,0,0,0,0,0,0,0,0,0,0,94495,0,0,9,0,0,0,9,0,0,0,380,380,0
2021-10-28,86174,1782,0,8763,45794135,743382,34985,3768182,9,0,0,0,0,0,0,0,0,0,0,85803,0,0,9,0,0,0,9,0,0,0,345,345,0
2021-10-29,88735,2014,0,8809,45882870,745396,34985,3776991,9,0,0,0,0,0,0,0,0,0,0,88353,0,0,9,0,0,0,9,0,0,0,355,355,0
2021-10-30,29838,327,0,3626,45912478,745723,0,3780617,3,0,0,0,0,0,0,0,0,0,0,29710,0,0,3,0,0,0,3,0,0,0,119,119,0
2021-10-31,19179,159,0,3497,45931657,745882,0,3784115,2,0,0,0,0,0,0,0,0,0,0,19097,0,0,2,0,0,0,2,0,0,0,77,77,0
2021-11-01,123267,1152,0,11588,46055154,747034,34985,3795703,0,0,0,0,0,0,0,0,0,0,0,122762,0,0,0,0,0,0,0,0,0,0,505,505,0
2021-11-02,77289,1514,0,10947,46132443,748548,34985,3806650,0,0,0,0,0,0,0,0,0,0,0,76972,0,0,0,0,0,0,0,0,0,0,317,317,0
2021-11-03,84854,1885,0,10300,46217297,750433,34985,3816950,0,0,0,0,0,0,0,0,0,0,0,84506,0,0,0,0,0,0,0,0,0,0,348,348,0
2021-11-04,83236,1121,0,9691,46300533,751554,34985,3826641,0,0,0,0,0,0,0,0,0,0,0,82895,0,0,0,0,0,0,0,0,0,0,341,341,0
2021-11-05,91789,2329,0,7900,46392322,753883,34985,3834542,0,0,0,0,0,0,0,0,0,0,0,91413,0,0,0,0,0,0,0,0,0,0,376,376,0
2021-11-06,32263,388,0,4140,46424334,754271,0,3838682,0,0,0,0,0,0,0,0,0,0,0,32131,0,0,0,0,0,0,0,0,0,0,132,132,0
2021-11-07,22324,134,0,4241,46446658,754405,0,3842923,0,0,0,0,0,0,0,0,0,0,0,22232,0,0,0,0,0,0,0,0,0,0,92,92,0
2021-11-08,125130,1172,0,10864,46572039,755577,34985,3853787,0,0,0,0,0,0,0,0,0,0,0,124617,0,0,0,0,0,0,0,0,0,0,513,513,0
2021-11-09,83329,1691,0,9740,46655368,757268,34985,3863527,0,0,0,0,0,0,0,0,0,0,0,82987,0,0,0,0,0,0,0,0,0,0,342,342,0
2021-11-10,99003,1632,0,9102,46754306,758900,0,3872630,0,0,0,0,0,0,0,0,0,0,0,98597,0,0,0,0,0,0,0,0,0,0,406,406,0
2021-11-11,65224,725,0,6430,46819530,759625,0,3879060,0,0,0,0,0,0,0,0,0,0,0,64957,0,0,0,0,0,0,0,0,0,0,267,267,0
2021-11-12,128768,2070,0,7749,46948298,761695,0,3886809,0,0,0,0,0,0,0,0,0,0,0,128240,0,0,0,0,0,0,0,0,0,0,528,528,0
2021-11-13,61813,452,0,3589,47010111,762147,0,3890398,0,0,0,0,0,0,0,0,0,0,0,61560,0,0,0,0,0,0,0,0,0,0,253,253,0
2021-11-14,24305,149,0,3780,47034204,762296,34985,3894178,0,0,0,0,0,0,0,0,0,0,0,24205,0,0,0,0,0,0,0,0,0,0,100,100,0
2021-11-15,147631,1191,0,10827,47181835,763487,34985,3905005,0,0,0,0,0,0,0,0,0,0,0,146716,0,0,0,0,0,0,0,0,0,0,915,915,0
2021-11-16,90857,1442,0,9554,47272692,764929,34985,3914559,0,0,0,0,0,0,0,0,0,0,0,90294,0,0,0,0,0,0,0,0,0,0,563,563,0
2021-11-17,114393,1620,0,8324,47387085,766549,34985,3922883,0,0,0,0,0,0,0,0,0,0,0,113684,0,0,0,0,0,0,0,0,0,0,709,709,0
2021-11-18,110339,3222,0,8395,47497424,769771,34985,3931278,0,0,0,0,0,0,0,0,0,0,0,109655,0,0,0,0,0,0,0,0,0,0,684,684,0
2021-11-19,119587,1993,0,7152,47617011,771764,34985,3938430,0,0,0,0,0,0,0,0,0,0,0,118846,0,0,0,0,0,0,0,0,0,0,741,741,0
2021-11-20,41237,322,0,3129,47657929,772086,0,3941559,0,0,0,0,0,0,0,0,0,0,0,40981,0,0,0,0,0,0,0,0,0,0,256,256,0
2021-11-21,31478,126,0,3087,47689407,772212,0,3944646,0,0,0,0,0,0,0,0,0,0,0,31283,0,0,0,0,0,0,0,0,0,0,195,195,0
2021-11-22,158085,1234,0,10678,47847811,773446,34985,3955324,0,0,0,0,0,0,0,0,0,0,0,157105,0,0,0,0,0,0,0,0,0,0,980,980,0
2021-11-23,93128,1474,0,8298,47940939,774920,34985,3963623,0,0,0,0,0,0,0,0,0,0,0,92551,0,0,0,0,0,0,0,0,0,0,577,577,0
2021-11-24,120372,1634,0,7581,48061311,776554,34985,3971204,0,0,0,0,0,0,0,0,0,0,0,119626,0,0,0,0,0,0,0,0,0,0,746,746,0
2021-11-25,31014,375,0,2372,48092325,776929,34985,3973577,0,0,0,0,0,0,0,0,0,0,0,30822,0,0,0,0,0,0,0,0,0,0,192,192,0
2021-11-26,51007,543,0,3895,48143332,777472,34985,3977471,0,0,0,0,0,0,0,0,0,0,0,50691,0,0,0,0,0,0,0,0,0,0,316,316,0
2021-11-27,24954,192,0,3440,48168286,777664,34985,3980911,0,0,0,0,0,0,0,0,0,0,0,24799,0,0,0,0,0,0,0,0,0,0,155,155,0
2021-11-28,24056,124,0,3331,48192342,777788,34985,3984243,0,0,0,0,0,0,0,0,0,0,0,23907,0,0,0,0,0,0,0,0,0,0,149,149,0
2021-11-29,215531,1875,0,10034,48407873,779663,34985,3994277,0,0,0,0,0,0,0,0,0,0,0,213936,0,0,0,0,0,0,0,129,0,0,1466,1466,0
2021-11-30,109832,1555,0,8615,48517705,781218,34985,4002892,0,0,0,0,0,0,0,0,0,0,0,109019,0,0,0,0,0,0,0,66,0,0,747,747,0
2021-12-01,139401,1969,0,7412,48657106,783187,34985,4010305,0,0,0,0,0,0,0,0,0,0,0,138369,0,0,0,0,0,0,0,84,0,0,948,948,0
2021-12-02,138902,1355,0,8060,48796008,784542,34985,4018365,0,0,0,0,0,0,0,0,0,0,0,137874,0,0,0,0,0,0,0,83,0,0,945,945,0
2021-12-03,153568,2152,0,6713,48949576,786694,34985,4025079,0,0,0,0,0,0,0,0,0,0,0,152432,0,0,0,0,0,0,0,92,0,0,1044,1044,0
2021-12-04,57961,493,0,2996,49006971,787187,0,4028075,0,0,0,0,0,0,0,0,0,0,0,57532,0,0,0,0,0,0,0,35,0,0,394,394,0
2021-12-05,34680,164,0,4111,49041651,787351,0,4032186,0,0,0,0,0,0,0,0,0,0,0,34423,0,0,0,0,0,0,0,21,0,0,236,236,0
2021-12-06,196374,1347,0,9072,49238591,788698,34985,4041258,0,0,0,0,0,0,0,0,0,0,0,194921,0,0,0,0,0,0,0,118,0,0,1335,1335,0
2021-12-07,114656,1769,0,7767,49353247,790467,34985,4049025,0,0,0,0,0,0,0,0,0,0,0,113808,0,0,0,0,0,0,0,69,0,0,780,780,0
2021-12-08,149130,1875,0,7920,49502377,792342,34985,4056945,0,0,0,0,0,0,0,0,0,0,0,148026,0,0,0,0,0,0,0,89,0,0,1014,1014,0
2021-12-09,123760,1298,0,6790,49625288,793822,34985,3608967,0,0,0,0,0,0,0,0,0,0,0,122844,0,0,0,0,0,0,0,74,0,0,842,842,0
2021-12-10,165300,2104,0,5101,49790588,795926,34985,3614068,0,0,0,0,0,0,0,0,0,0,0,164077,0,0,0,0,0,0,0,99,0,0,1124,1124,0
2021-12-11,51471,416,0,2647,49841369,796342,0,3616715,0,0,0,0,0,0,0,0,0,0,0,51090,0,0,0,0,0,0,0,31,0,0,350,350,0
2021-12-12,36414,196,0,2709,49877783,796538,0,3619424,0,0,0,0,0,0,0,0,0,0,0,36145,0,0,0,0,0,0,0,22,0,0,248,248,0
2021-12-13,202688,1289,0,7766,50081161,797827,34985,3627190,0,0,0,0,0,0,0,0,0,0,0,194803,0,0,0,0,0,0,0,7459,0,0,426,426,0
2021-12-14,116628,1734,0,6913,50197789,799561,34985,3634103,0,0,0,0,0,0,0,0,0,0,0,112091,0,0,0,0,0,0,0,4292,0,0,245,245,0
2021-12-15,145311,2097,0,6086,50343100,801658,34985,3640189,0,0,0,0,0,0,0,0,0,0,0,139658,0,0,0,0,0,0,0,5347,0,0,305,305,0
2021-12-16,146802,1164,0,5835,50489902,802822,34985,3646024,0,0,0,0,0,0,0,0,0,0,0,141091,0,0,0,0,0,0,0,5402,0,0,308,308,0
2021-12-17,173834,2042,0,4801,50663736,804864,34985,3650825,0,0,0,0,0,0,0,0,0,0,0,167072,0,0,0,0,0,0,0,6397,0,0,365,365,0
2021-12-18,74759,475,0,2520,50734732,805339,0,3653345,0,0,0,0,0,0,0,0,0,0,0,71851,0,0,0,0,0,0,0,2751,0,0,157,157,0
2021-12-19,72627,163,0,2647,50807359,805502,0,3655992,0,0,0,0,0,0,0,0,0,0,0,69802,0,0,0,0,0,0,0,2673,0,0,153,153,0
2021-12-20,299990,1419,0,6294,51111112,806921,34985,3662286,0,0,0,0,0,0,0,0,0,0,0,288320,0,0,0,0,0,0,0,11040,0,0,630,630,0
2021-12-21,189954,2088,0,5830,51301066,809009,34985,3668116,0,0,0,0,0,0,0,0,0,0,0,182565,0,0,0,0,0,0,0,6990,0,0,399,399,0
2021-12-22,244098,2057,0,5073,51545164,811066,34985,3673189,0,0,0,0,0,0,0,0,0,0,0,234603,0,0,0,0,0,0,0,8983,0,0,513,513,0
2021-12-23,272809,3286,0,5272,51817973,814352,34985,3678461,0,0,0,0,0,0,0,0,0,0,0,262197,0,0,0,0,0,0,0,10039,0,0,573,573,0
2021-12-24,184034,1003,0,2879,51992807,815355,0,3681340,0,0,0,0,0,0,0,0,0,0,0,176875,0,0,0,0,0,0,0,6772,0,0,386,386,0
2021-12-25,58404,100,0,622,52051211,815455,0,3681962,0,0,0,0,0,0,0,0,0,0,0,56132,0,0,0,0,0,0,0,2149,0,0,123,123,0
2021-12-26,189805,81,0,2946,52241016,815536,0,3684908,0,0,0,0,0,0,0,0,0,0,0,182422,0,0,0,0,0,0,0,6985,0,0,399,399,0
2021-12-27,535815,1743,0,7136,52786031,817279,34985,3692044,0,0,0,0,0,0,0,0,0,0,0,265496,0,0,0,0,0,0,0,268604,0,0,1715,1715,0
2021-12-28,380733,2498,0,6847,53166764,819777,34985,3698891,0,0,0,0,0,0,0,0,0,0,0,188653,0,0,0,0,0,0,0,190861,0,0,1218,1218,0
2021-12-29,489474,2101,0,6215,53656238,821878,34985,3705106,0,0,0,0,0,0,0,0,0,0,0,242534,0,0,0,0,0,0,0,245373,0,0,1566,1566,0
2021-12-30,585863,1415,0,7090,54239860,823293,0,3712196,0,0,0,0,0,0,0,0,0,0,0,290295,0,0,0,0,0,0,0,293693,0,0,1875,1875,0
2021-12-31,446844,1197,0,4262,54686704,824490,0,3716458,0,0,0,0,0,0,0,0,0,0,0,221411,0,0,0,0,0,0,0,224003,0,0,1430,1430,0
2022-01-01,161960,273,0,1547,54848664,824763,0,3718005,0,0,0,0,0,0,0,0,0,0,0,80251,0,0,0,0,0,0,0,81191,0,0,518,518,0
2022-01-02,286868,233,0,4061,55135532,824996,0,3722066,0,0,0,0,0,0,0,0,0,0,0,142143,0,0,0,0,0,0,0,143807,0,0,918,918,0
2022-01-03,1018686,1651,0,10419,56154218,826647,34985,3732485,0,0,0,0,0,0,0,0,0,0,0,504759,0,0,0,0,0,0,0,510667,0,0,3260,3260,0
2022-01-04,884796,2364,0,10299,57039014,829011,34985,3742784,0,0,0,0,0,0,0,0,0,0,0,438416,0,0,0,0,0,0,0,443548,0,0,2831,2831,0
2022-01-05,707134,2129,0,9475,57746148,831140,34985,3752259,0,0,0,0,0,0,0,0,0,0,0,141427,0,0,0,0,0,0,0,565707,0,0,0,0,0
2022-01-06,760542,1973,0,10611,58506690,833113,34985,3762870,0,0,0,0,0,0,0,0,0,0,0,152108,0,0,0,0,0,0,0,608434,0,0,0,0,0
2022-01-07,901912,2688,0,10524,59408602,835801,34985,3773394,0,0,0,0,0,0,0,0,0,0,0,180382,0,0,0,0,0,0,0,721530,0,0,0,0,0
2022-01-08,447054,691,0,5331,59849418,836492,0,3778725,0,0,0,0,0,0,0,0,0,0,0,89411,0,0,0,0,0,0,0,357643,0,0,0,0,0
2022-01-09,316109,402,0,5071,60165527,836894,0,3783796,0,0,0,0,0,0,0,0,0,0,0,63222,0,0,0,0,0,0,0,252887,0,0,0,0,0
2022-01-10,1427763,1686,0,10735,61599528,838580,34985,3794531,0,0,0,0,0,0,0,0,0,0,0,285553,0,0,0,0,0,0,0,1142210,0,0,0,0,0
2022-01-11,772241,2682,0,9564,62371769,841262,34985,3804095,0,0,0,0,0,0,0,0,0,0,0,154448,0,0,0,0,0,0,0,617793,0,0,0,0,0
2022-01-12,878920,2727,0,9706,63250689,843989,34985,3813801,0,0,0,0,0,0,0,0,0,0,0,175784,0,0,0,0,0,0,0,703136,0,0,0,0,0
2022-01-13,871941,2288,0,8936,64122630,846277,34985,3822737,0,0,0,0,0,0,0,0,0,0,0,174388,0,0,0,0,0,0,0,697553,0,0,0,0,0
2022-01-14,932773,2995,0,8964,65055403,849272,34985,3831701,0,0,0,0,0,0,0,0,0,0,0,186555,0,0,0,0,0,0,0,746218,0,0,0,0,0
2022-01-15,425291,1002,0,4082,65476858,850274,0,3835783,0,0,0,0,0,0,0,0,0,0,0,85058,0,0,0,0,0,0,0,340233,0,0,0,0,0
2022-01-16,339145,414,0,4413,65816003,850688,0,3840196,0,0,0,0,0,0,0,0,0,0,0,67829,0,0,0,0,0,0,0,271316,0,0,0,0,0
2022-01-17,713331,776,0,8123,66529334,851464,0,3848319,0,0,0,0,0,0,0,0,0,0,0,142666,0,0,0,0,0,0,0,570665,0,0,0,0,0
2022-01-18,1177726,2988,0,11026,67710896,854452,34985,3859345,0,0,0,0,0,0,0,0,0,0,0,235545,0,0,0,0,0,0,0,942181,0,0,0,0,0
2022-01-19,845037,3317,0,9554,68555933,857769,34985,3868899,0,0,0,0,0,0,0,0,0,0,0,169007,0,0,0,0,0,0,0,676030,0,0,0,0,0
2022-01-20,751358,2676,0,9211,69307291,860445,34985,3878110,0,0,0,0,0,0,0,0,0,0,0,150272,0,0,0,0,0,0,0,601086,0,0,0,0,0
2022-01-21,822744,3868,0,8518,70130035,864313,34985,3886628,0,0,0,0,0,0,0,0,0,0,0,164549,0,0,0,0,0,0,0,658195,0,0,0,0,0
2022-01-22,338877,937,0,3873,70467562,865250,0,3890501,0,0,0,0,0,0,0,0,0,0,0,67775,0,0,0,0,0,0,0,271102,0,0,0,0,0
2022-01-23,200549,571,0,4193,70668111,865821,0,3894694,0,0,0,0,0,0,0,0,0,0,0,40110,0,0,0,0,0,0,0,160439,0,0,0,0,0
2022-01-24,1028197,2163,0,10198,71697658,867984,34985,3904892,0,0,0,0,0,0,0,0,0,0,0,205639,0,0,0,0,0,0,0,822558,0,0,0,0,0
2022-01-25,513668,2978,0,7748,72211326,870962,34985,3912640,0,0,0,0,0,0,0,0,0,0,0,102734,0,0,0,0,0,0,0,410934,0,0,0,0,0
2022-01-26,681763,3890,0,7512,72893089,874852,34985,3920152,0,0,0,0,0,0,0,0,0,0,0,136353,0,0,0,0,0,0,0,545410,0,0,0,0,0
2022-01-27,533066,3094,0,6582,73426155,877946,34985,3926734,0,0,0,0,0,0,0,0,0,0,0,106613,0,0,0,0,0,0,0,426453,0,0,0,0,0
2022-01-28,551758,3878,0,6740,73977913,881824,34985,3933474,0,0,0,0,0,0,0,0,0,0,0,110352,0,0,0,0,0,0,0,441406,0,0,0,0,0
2022-01-29,243622,1307,0,2858,74221535,883131,0,3936332,0,0,0,0,0,0,0,0,0,0,0,48724,0,0,0,0,0,0,0,194898,0,0,0,0,0
2022-01-30,104696,364,0,3250,74326231,883495,0,3939582,0,0,0,0,0,0,0,0,0,0,0,20939,0,0,0,0,0,0,0,83757,0,0,0,0,0
2022-01-31,659731,2579,0,8016,74985962,886074,34985,3947598,0,0,0,0,0,0,0,0,0,0,0,131946,0,0,0,0,0,0,0,527785,0,0,0,0,0
2022-02-01,298314,3584,0,5736,75284276,889658,34985,3953334,0,0,0,0,0,0,0,0,0,0,0,59663,0,0,0,0,0,0,0,238651,0,0,0,0,0
2022-02-02,323144,3626,0,5486,75607420,893284,34985,3958820,0,0,0,0,0,0,0,0,0,0,0,64629,0,0,0,0,0,0,0,258515,0,0,0,0,0
2022-02-03,313904,3030,0,4725,75921324,896314,34985,3963545,0,0,0,0,0,0,0,0,0,0,0,62781,0,0,0,0,0,0,0,251123,0,0,0,0,0
2022-02-04,311240,3978,0,4921,76232564,900292,34985,3968466,0,0,0,0,0,0,0,0,0,0,0,62248,0,0,0,0,0,0,0,248992,0,0,0,0,0
2022-02-05,124584,869,0,2067,76356521,901161,0,3970533,0,0,0,0,0,0,0,0,0,0,0,24917,0,0,0,0,0,0,0,99667,0,0,0,0,0
2022-02-06,59040,380,0,2320,76415561,901541,0,3972853,0,0,0,0,0,0,0,0,0,0,0,11808,0,0,0,0,0,0,0,47232,0,0,0,0,0
2022-02-07,345413,2741,0,6472,76761601,904282,34985,3979325,0,0,0,0,0,0,0,0,0,0,0,69083,0,0,0,0,0,0,0,276330,0,0,0,0,0
2022-02-08,196420,3364,0,5033,76958021,907646,34985,3984358,0,0,0,0,0,0,0,0,0,0,0,39284,0,0,0,0,0,0,0,157136,0,0,0,0,0
2022-02-09,224914,3553,0,4131,77182935,911199,34985,3988489,0,0,0,0,0,0,0,0,0,0,0,44983,0,0,0,0,0,0,0,179931,0,0,0,0,0
2022-02-10,174234,3261,0,3567,77357169,914460,34985,3992056,0,0,0,0,0,0,0,0,0,0,0,34847,0,0,0,0,0,0,0,139387,0,0,0,0,0
2022-02-11,169141,2810,-900,2945,77526310,917270,34085,3995001,0,0,0,0,0,0,0,0,0,0,0,33828,0,0,0,0,0,0,0,135313,0,0,0,0,0
2022-02-12,64467,762,0,1122,77590302,918032,0,3996123,0,0,0,0,0,0,0,0,0,0,0,12893,0,0,0,0,0,0,0,51574,0,0,0,0,0
2022-02-13,34805,475,0,1341,77625107,918507,0,3997464,0,0,0,0,0,0,0,0,0,0,0,6961,0,0,0,0,0,0,0,27844,0,0,0,0,0
2022-02-14,205260,2591,900,4178,77830842,921098,34985,4001642,0,0,0,0,0,0,0,0,0,0,0,41052,0,0,0,0,0,0,0,164208,0,0,0,0,0
2022-02-15,116048,2853,0,3885,77946890,923951,34985,4005527,0,0,0,0,0,0,0,0,0,0,0,23210,0,0,0,0,0,0,0,92838,0,0,0,0,0
2022-02-16,140116,3280,0,3163,78087006,927231,34985,4008690,0,0,0,0,0,0,0,0,0,0,0,28023,0,0,0,0,0,0,0,112093,0,0,0,0,0
2022-02-17,104387,3189,315000,3180,78191393,930420,349985,4011870,0,0,0,0,0,0,0,0,0,0,0,20877,0,0,0,0,0,0,0,83510,0,0,0,0,0
2022-02-18,109313,2493,-315000,2893,78300706,932913,34985,4014763,0,0,0,0,0,0,0,0,0,0,0,21863,0,0,0,0,0,0,0,87450,0,0,0,0,0
